,loss,categorical_accuracy,f1_with_tfa,val_loss,val_categorical_accuracy,val_f1_with_tfa
0,0.7292512655258179,0.20744016766548157,0.022768240422010422,0.3021775186061859,0.33989229798316956,0.050009749829769135
1,0.21266578137874603,0.5145692825317383,0.14134569466114044,0.16549785435199738,0.6389890313148499,0.24049411714076996
2,0.13994881510734558,0.7019489407539368,0.2929019331932068,0.12972505390644073,0.7251176834106445,0.33076363801956177
3,0.11933935433626175,0.7515076994895935,0.34993496537208557,0.11718849837779999,0.751282811164856,0.3625628650188446
4,0.10541083663702011,0.7841801047325134,0.38737019896507263,0.10661447048187256,0.7781688570976257,0.3957160413265228
5,0.09711329638957977,0.8032460808753967,0.41198331117630005,0.10049097239971161,0.786862313747406,0.4070276916027069
6,0.09502291679382324,0.8036904335021973,0.42047396302223206,0.09963276982307434,0.787498414516449,0.40008658170700073
7,0.08964888751506805,0.819688081741333,0.43407386541366577,0.09154239296913147,0.812094509601593,0.42747482657432556
8,0.08533958345651627,0.8270520567893982,0.44333702325820923,0.09026698768138885,0.8061575293540955,0.4301161766052246
9,0.08149026334285736,0.8354529738426208,0.459262490272522,0.08919771760702133,0.8005173802375793,0.4209232032299042
10,0.08078134804964066,0.835283637046814,0.45845869183540344,0.08409006148576736,0.8234595656394958,0.44516152143478394
11,0.07857325673103333,0.8398967385292053,0.4601616859436035,0.08635728806257248,0.8109070658683777,0.43493548035621643
12,0.07606115192174911,0.8460545539855957,0.4752226769924164,0.07917892932891846,0.8348670601844788,0.4595654308795929
13,0.0737726241350174,0.8499270081520081,0.48064184188842773,0.08142697066068649,0.8194733262062073,0.4411516785621643
14,0.07308783382177353,0.8518738150596619,0.48143935203552246,0.08099466562271118,0.8253678679466248,0.46177250146865845
15,0.07254788279533386,0.851725697517395,0.48281508684158325,0.08269184082746506,0.8214240074157715,0.46018072962760925
16,0.07082477957010269,0.8547940254211426,0.490646094083786,0.07953217625617981,0.8296933770179749,0.46827101707458496
17,0.07023568451404572,0.8563598990440369,0.48843616247177124,0.07656247913837433,0.8361392617225647,0.4724399149417877
18,0.06966166943311691,0.8600207567214966,0.49151915311813354,0.07681863754987717,0.8338916897773743,0.4789620041847229
19,0.06690825521945953,0.8641682863235474,0.5023149847984314,0.08185354620218277,0.8254103064537048,0.45940184593200684
20,0.0678330659866333,0.8645914793014526,0.5017753839492798,0.07668069750070572,0.8355879783630371,0.47998788952827454
21,0.06530077755451202,0.8696912527084351,0.5109468102455139,0.07646971195936203,0.8392773866653442,0.4758206307888031
22,0.06539611518383026,0.869204580783844,0.509015679359436,0.07744225859642029,0.8339341282844543,0.46756306290626526
23,0.06404070556163788,0.8750872611999512,0.5189065933227539,0.07507486641407013,0.8455111980438232,0.47680753469467163
24,0.06300906091928482,0.8773515224456787,0.518808901309967,0.07841579616069794,0.8249014019966125,0.460809588432312
25,0.061344318091869354,0.8806949257850647,0.5252970457077026,0.07892663776874542,0.8252830505371094,0.4634113907814026
26,0.06205251067876816,0.8801658749580383,0.5295665860176086,0.07863762974739075,0.8325770497322083,0.46301785111427307
27,0.06075660139322281,0.8865988254547119,0.5370553731918335,0.07749266922473907,0.8356303572654724,0.4850943982601166
28,0.060917142778635025,0.8875722289085388,0.5337900519371033,0.08102189749479294,0.8229506611824036,0.4732804596424103
29,0.05938176065683365,0.8901326656341553,0.5440833568572998,0.08087774366140366,0.8207030892372131,0.46130654215812683
30,0.05813216790556908,0.8958038091659546,0.5455049872398376,0.0843518003821373,0.814214825630188,0.4495863616466522
31,0.05808970704674721,0.8946822881698608,0.5426815152168274,0.08103741705417633,0.8239260315895081,0.47262316942214966
32,0.057615913450717926,0.8974543213844299,0.5497506260871887,0.08137739449739456,0.8288028240203857,0.46827930212020874
33,0.0569315105676651,0.9018981456756592,0.5493718385696411,0.08206509053707123,0.8237988352775574,0.46356117725372314
