,loss,categorical_accuracy,f1_with_tfa,val_loss,val_categorical_accuracy,val_f1_with_tfa
0,1.23256516456604,0.15246418118476868,0.009587286971509457,0.3373495936393738,0.17810949683189392,0.012297092005610466
1,0.2981802821159363,0.17072603106498718,0.011019458994269371,0.28164198994636536,0.18705737590789795,0.01264584343880415
2,0.2744830846786499,0.1787671595811844,0.013736141845583916,0.27611348032951355,0.18124762177467346,0.01620219275355339
3,0.2715655267238617,0.1805446743965149,0.01524822972714901,0.27415189146995544,0.1767100691795349,0.018330201506614685
4,0.2737036943435669,0.1786402016878128,0.015627512708306313,0.27593478560447693,0.1767524629831314,0.018318582326173782
5,0.27076277136802673,0.18172968924045563,0.015951503068208694,0.27478766441345215,0.16089224815368652,0.01690535619854927
6,0.2694324254989624,0.18382461369037628,0.01691938191652298,0.2740608751773834,0.1730206459760666,0.015966808423399925
7,0.26909661293029785,0.18661785125732422,0.017036881297826767,0.27361345291137695,0.17348712682724,0.016892237588763237
8,0.2687873840332031,0.18712571263313293,0.01732257567346096,0.27336153388023376,0.18650609254837036,0.014422733336687088
9,0.2685741186141968,0.1864485740661621,0.017663810402154922,0.2735864222049713,0.18022984266281128,0.015787554904818535
10,0.2682090997695923,0.18767589330673218,0.01765454187989235,0.2730202376842499,0.18603961169719696,0.014067313633859158
11,0.26813846826553345,0.18625812232494354,0.017292644828557968,0.27399811148643494,0.1690768003463745,0.014240965247154236
