,loss,categorical_accuracy,f1_with_tfa,val_loss,val_categorical_accuracy,val_f1_with_tfa
0,0.7304553985595703,0.20568381249904633,0.027450313791632652,0.30651286244392395,0.3233111500740051,0.051112789660692215
1,0.21479150652885437,0.5112470388412476,0.17666296660900116,0.16953179240226746,0.5958610773086548,0.25971439480781555
2,0.14308220148086548,0.685951292514801,0.358341246843338,0.13481558859348297,0.7161273956298828,0.39841461181640625
3,0.11907408386468887,0.7535391449928284,0.44182971119880676,0.11911645531654358,0.7423773407936096,0.44700443744659424
4,0.10586551576852798,0.7826988697052002,0.4847186505794525,0.10667315870523453,0.7702387571334839,0.48170265555381775
5,0.09867275506258011,0.7980616688728333,0.5116681456565857,0.09963865578174591,0.7925872802734375,0.5114824771881104
6,0.09322486072778702,0.8111602663993835,0.5322338342666626,0.09708446264266968,0.7904669046401978,0.5108026266098022
7,0.08932599425315857,0.8197304010391235,0.5470799207687378,0.09153732657432556,0.8070904612541199,0.5403839349746704
8,0.08540105074644089,0.8266288638114929,0.5613449811935425,0.09195077419281006,0.796531081199646,0.5271287560462952
9,0.0823531374335289,0.8325962424278259,0.5726391077041626,0.0868864506483078,0.8255375027656555,0.5645939707756042
10,0.07893433421850204,0.8424994945526123,0.5914919972419739,0.08359593152999878,0.8276154398918152,0.5660998225212097
11,0.07757242023944855,0.8440231084823608,0.5875063538551331,0.08465375751256943,0.8135363459587097,0.5544587969779968
12,0.07591463625431061,0.8462449908256531,0.5954364538192749,0.08214705437421799,0.818964421749115,0.5586554408073425
13,0.0750136449933052,0.8464565873146057,0.6025171875953674,0.08137881755828857,0.8281667232513428,0.5970587134361267
14,0.07293553650379181,0.8517045378684998,0.6091518402099609,0.0807110145688057,0.8294389843940735,0.5817837119102478
15,0.07028224319219589,0.8579258322715759,0.6160765886306763,0.07626678049564362,0.8342309594154358,0.5892558097839355
16,0.06846743822097778,0.8619464039802551,0.6251142621040344,0.07821182906627655,0.8253254890441895,0.5901073217391968
17,0.06911315023899078,0.8600207567214966,0.6244748830795288,0.07912977784872055,0.8262584209442139,0.574030876159668
18,0.06939825415611267,0.8597879409790039,0.6213666796684265,0.08065497130155563,0.8274458050727844,0.582477331161499
19,0.06774437427520752,0.8638931512832642,0.6330185532569885,0.07581314444541931,0.8344429731369019,0.6020737290382385
20,0.06523963809013367,0.870347261428833,0.6431728601455688,0.07777665555477142,0.8285059928894043,0.5779582858085632
21,0.06563214957714081,0.8700933456420898,0.6482851505279541,0.07572316378355026,0.8390653729438782,0.5877212882041931
22,0.0637350082397461,0.8748756647109985,0.6522394418716431,0.07615282386541367,0.8283363580703735,0.5942420959472656
23,0.06187447905540466,0.8783884048461914,0.6555611491203308,0.07625548541545868,0.8283363580703735,0.5895684957504272
24,0.061169110238552094,0.8824089765548706,0.6613139510154724,0.0767054334282875,0.8355031609535217,0.6046429872512817
25,0.0600089356303215,0.8858158588409424,0.6684125661849976,0.07882840931415558,0.8223145604133606,0.5913926959037781
26,0.06127370148897171,0.8843134641647339,0.6705775856971741,0.07792430371046066,0.831262469291687,0.6010210514068604
27,0.06026386097073555,0.8873606324195862,0.6701205968856812,0.0802878737449646,0.8191340565681458,0.5753744840621948
28,0.05895964801311493,0.8904924392700195,0.6812517642974854,0.07858819514513016,0.828463613986969,0.5919046401977539
29,0.05726882070302963,0.8968830108642578,0.6920883655548096,0.07950673252344131,0.8277426958084106,0.5977948307991028
30,0.057875897735357285,0.897560179233551,0.6908514499664307,0.08200059831142426,0.8175649642944336,0.5787591934204102
31,0.0550294853746891,0.904331624507904,0.7003992795944214,0.07823269069194794,0.8339765071868896,0.5980401039123535
32,0.055542245507240295,0.9058975577354431,0.7086473107337952,0.08180469274520874,0.8237988352775574,0.5970426797866821
33,0.05397119000554085,0.9109126925468445,0.7094298601150513,0.0811225026845932,0.8254951238632202,0.601452112197876
34,0.05538426339626312,0.9072518348693848,0.7091374397277832,0.0822097584605217,0.8255375027656555,0.5908978581428528
