,loss,categorical_accuracy,f1_with_tfa,val_loss,val_categorical_accuracy,val_f1_with_tfa
0,6.795058727264404,0.14579850435256958,0.019688451662659645,3.030722141265869,0.16322462260723114,0.014843721874058247
1,1.6733940839767456,0.16837717592716217,0.021175812929868698,0.7891202569007874,0.1787031888961792,0.015230328775942326
2,0.5269370079040527,0.1860465109348297,0.02477935329079628,0.3702297806739807,0.17094270884990692,0.022837147116661072
3,0.3182777762413025,0.1905961036682129,0.02684391476213932,0.2879292964935303,0.19672617316246033,0.02473350055515766
4,0.2766246497631073,0.20071101188659668,0.030887369066476822,0.27269884943962097,0.20580127835273743,0.029465170577168465
5,0.26287731528282166,0.2181052565574646,0.03934865817427635,0.259301096200943,0.22806496918201447,0.04281007871031761
6,0.25541433691978455,0.23105572164058685,0.05165218934416771,0.25154241919517517,0.25350919365882874,0.06239768862724304
7,0.2442910224199295,0.26506125926971436,0.06914699822664261,0.2394266128540039,0.29315975308418274,0.0845295786857605
8,0.22676394879817963,0.335294246673584,0.10269570350646973,0.21396756172180176,0.39005979895591736,0.11896512657403946
9,0.20346985757350922,0.41913366317749023,0.14056789875030518,0.19260966777801514,0.4581230580806732,0.16093462705612183
10,0.18807587027549744,0.4633176028728485,0.16999228298664093,0.18252259492874146,0.4707179367542267,0.16870297491550446
11,0.1790674924850464,0.48316651582717896,0.18380503356456757,0.17768582701683044,0.48433059453964233,0.19903028011322021
12,0.1711760014295578,0.5057874917984009,0.20581573247909546,0.17184646427631378,0.4953988492488861,0.19222621619701385
13,0.16487440466880798,0.5227797031402588,0.21823164820671082,0.16809676587581635,0.5149908661842346,0.21005463600158691
14,0.16041676700115204,0.5341642498970032,0.23222419619560242,0.16103075444698334,0.5315296053886414,0.23607249557971954
15,0.1570647656917572,0.5444695949554443,0.24069266021251678,0.16154778003692627,0.5319960713386536,0.23332084715366364
16,0.15374153852462769,0.5562350749969482,0.25159600377082825,0.15300863981246948,0.5609601140022278,0.2535836398601532
17,0.1481943577528,0.5712592601776123,0.2662854492664337,0.15004079043865204,0.5693566799163818,0.26141002774238586
18,0.1456194519996643,0.5788137316703796,0.2713528573513031,0.14825916290283203,0.570925772190094,0.27599331736564636
19,0.14264781773090363,0.5893941521644592,0.28119802474975586,0.15070831775665283,0.5706288814544678,0.2879265248775482
