,loss,categorical_accuracy,f1_with_tfa,val_loss,val_categorical_accuracy,val_f1_with_tfa
0,6.830323696136475,0.14264553785324097,0.0195982176810503,3.051971673965454,0.16729570925235748,0.016440795734524727
1,1.6839724779129028,0.16949869692325592,0.02286645583808422,0.7936097383499146,0.18332555890083313,0.01657315529882908
2,0.5299440622329712,0.18274541199207306,0.026024002581834793,0.378360390663147,0.15342861413955688,0.014301104471087456
3,0.32112905383110046,0.18661785125732422,0.027024753391742706,0.2894918918609619,0.18090835213661194,0.023018786683678627
4,0.27608370780944824,0.20090144872665405,0.032448720186948776,0.26800858974456787,0.20533479750156403,0.03638865798711777
5,0.2701745927333832,0.20509131252765656,0.03514193743467331,0.2623913288116455,0.21754802763462067,0.0432550422847271
6,0.2562790811061859,0.22747953236103058,0.04958539083600044,0.24982233345508575,0.24867478013038635,0.060313161462545395
7,0.2450767159461975,0.2577819228172302,0.06805366277694702,0.23570655286312103,0.3048216700553894,0.0856601893901825
8,0.22652022540569305,0.33504030108451843,0.0976250022649765,0.2149224430322647,0.381154328584671,0.10119901597499847
9,0.20620009303092957,0.41045770049095154,0.13032099604606628,0.19700917601585388,0.44073617458343506,0.13478034734725952
10,0.19038307666778564,0.4563768208026886,0.1551840901374817,0.18250329792499542,0.4745345711708069,0.1633559763431549
11,0.1790146380662918,0.481367826461792,0.17713455855846405,0.17507033050060272,0.5058733820915222,0.19719162583351135
12,0.17387813329696655,0.5002222061157227,0.19038747251033783,0.17197073996067047,0.5099020600318909,0.18666917085647583
13,0.1662723273038864,0.5219332575798035,0.209691122174263,0.1629333347082138,0.5312751531600952,0.21253171563148499
14,0.1602327823638916,0.5380578637123108,0.2266332358121872,0.1599542498588562,0.5438700914382935,0.22734321653842926
15,0.15565721690654755,0.5558329820632935,0.2410038262605667,0.1567540317773819,0.5442517399787903,0.23301295936107635
16,0.15061570703983307,0.5694817900657654,0.2566339671611786,0.14970463514328003,0.5765658617019653,0.26857030391693115
17,0.1453283131122589,0.5863258242607117,0.27619385719299316,0.14534595608711243,0.5827997326850891,0.2751913368701935
18,0.14226803183555603,0.5928645730018616,0.28236809372901917,0.14129284024238586,0.5998473167419434,0.2885305881500244
19,0.1369607001543045,0.6127134561538696,0.3039814531803131,0.13851717114448547,0.6048937439918518,0.29744845628738403
20,0.13286341726779938,0.6278223395347595,0.32343044877052307,0.13212673366069794,0.6249523162841797,0.32682669162750244
21,0.1300765573978424,0.6341705918312073,0.3329487144947052,0.13091792166233063,0.6301259398460388,0.3298552632331848
22,0.12627628445625305,0.643460214138031,0.34776628017425537,0.12590453028678894,0.6488274335861206,0.35433751344680786
23,0.12101831287145615,0.6624838709831238,0.36779120564460754,0.12356679886579514,0.6521351933479309,0.36295217275619507
24,0.1209813728928566,0.6631821990013123,0.3722783923149109,0.12239978462457657,0.6575208902359009,0.3716529607772827
25,0.11538879573345184,0.6806187629699707,0.392446905374527,0.1184571385383606,0.666808009147644,0.3787495791912079
26,0.11362310498952866,0.6855280995368958,0.4018683433532715,0.11743038147687912,0.6705822348594666,0.39284834265708923
27,0.11150854080915451,0.6929555535316467,0.40733107924461365,0.11506953090429306,0.6766464710235596,0.39685145020484924
28,0.10873937606811523,0.699748158454895,0.4196077287197113,0.11614987999200821,0.6754166483879089,0.3919592797756195
29,0.10727336257696152,0.7030704617500305,0.42488905787467957,0.10943135619163513,0.6936940550804138,0.4190986752510071
30,0.10471440851688385,0.71119624376297,0.4330199658870697,0.10818857699632645,0.7008184790611267,0.42422252893447876
31,0.10297179967164993,0.715026319026947,0.437045693397522,0.11297354847192764,0.6840252876281738,0.40252798795700073
32,0.1035764291882515,0.7137566804885864,0.4377839267253876,0.10645751655101776,0.7042109966278076,0.43444594740867615
33,0.10049930959939957,0.7237869501113892,0.4460247755050659,0.10630432516336441,0.7070098519325256,0.4358193874359131
34,0.10021962225437164,0.7220094203948975,0.447048157453537,0.10604282468557358,0.700224757194519,0.4337550103664398
35,0.09760662913322449,0.7293099164962769,0.4516110122203827,0.10483620315790176,0.7090030312538147,0.43855711817741394
36,0.0973718911409378,0.7299659252166748,0.4550926387310028,0.10500670969486237,0.700860857963562,0.43150585889816284
37,0.0961495116353035,0.7353619337081909,0.46119895577430725,0.10196465253829956,0.7130316495895386,0.43843063712120056
38,0.09694454818964005,0.7301563620567322,0.45268115401268005,0.10299991816282272,0.7109113335609436,0.44927656650543213
39,0.09539830684661865,0.7346848249435425,0.45726725459098816,0.09925143420696259,0.7204529047012329,0.45111265778541565
